{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport\
18705,28197.0,51955.0,1692.0,41.6,95700.0,1148.0,14425.0,11732.0,758.0,18.0,135.0,2329.0,438.0,88.0\
18814,19003.0,44464.0,44.0,32.9,116100.0,1167.0,205.0,198.0,0.0,1.0,0.0,19.0,6.0,0.0\
18821,26755.0,50650.0,186.0,46.8,147300.0,1284.0,1203.0,1138.0,18.0,0.0,35.0,11.0,12.0,0.0\
18822,29170.0,47571.0,529.0,48.9,120300.0,1195.0,3096.0,3063.0,3.0,0.0,1.0,5.0,27.0,0.0\
18828,29763.0,52292.0,42.0,41.8,204600.0,1094.0,337.0,326.0,0.0,0.0,0.0,0.0,11.0,0.0\
18832,24921.0,49926.0,273.0,43.4,122200.0,1045.0,1944.0,1922.0,0.0,0.0,1.0,8.0,21.0,6.0\
18842,26445.0,54583.0,18.0,49.8,124200.0,1292.0,209.0,201.0,0.0,0.0,8.0,0.0,0.0,0.0\
18845,38543.0,70000.0,38.0,55.3,189800.0,1292.0,345.0,337.0,0.0,0.0,5.0,0.0,3.0,0.0\
18847,26527.0,47418.0,863.0,43.2,130200.0,1170.0,6011.0,5911.0,21.0,0.0,28.0,30.0,48.0,0.0\
18854,29865.0,58472.0,155.0,45.4,173900.0,1148.0,1715.0,1691.0,1.0,4.0,9.0,2.0,10.0,0.0\
18942,46685.0,91615.0,134.0,54.9,423400.0,2275.0,2805.0,2578.0,0.0,0.0,7.0,150.0,70.0,21.0\
18944,44210.0,104314.0,1098.0,42.4,322200.0,2153.0,26301.0,24157.0,372.0,7.0,564.0,1204.0,1017.0,234.0\
18974,40467.0,76597.0,2049.0,48.0,332900.0,1884.0,40405.0,34297.0,1051.0,5.0,1761.0,2759.0,996.0,576.0\
18938,85152.0,118877.0,540.0,56.0,574800.0,2970.0,13560.0,12482.0,99.0,16.0,453.0,661.0,461.0,203.0\
18940,70525.0,132214.0,685.0,46.4,488400.0,2531.0,29164.0,24755.0,732.0,88.0,2250.0,931.0,1305.0,491.0\
18642,34439.0,68471.0,387.0,51.3,119600.0,1274.0,3862.0,3822.0,40.0,0.0,0.0,62.0,0.0,51.0\
18655,30532.0,61765.0,400.0,49.9,173000.0,1187.0,5441.0,5212.0,12.0,0.0,19.0,181.0,190.0,17.0\
18660,32306.0,65278.0,269.0,45.7,156200.0,1152.0,3645.0,3607.0,7.0,6.0,0.0,17.0,21.0,6.0\
18618,42702.0,78103.0,262.0,45.2,192000.0,1456.0,3684.0,3610.0,18.0,0.0,30.0,6.0,20.0,0.0\
18517,33415.0,51629.0,623.0,50.5,133900.0,1256.0,4807.0,4697.0,29.0,0.0,30.0,298.0,51.0,62.0\
18603,28409.0,50747.0,2552.0,48.1,124400.0,1193.0,19441.0,18674.0,131.0,0.0,13.0,966.0,391.0,31.0\
18610,21007.0,59781.0,648.0,36.0,169700.0,1693.0,5247.0,2564.0,1291.0,0.0,345.0,523.0,86.0,157.0\
18622,32831.0,74844.0,0.0,63.5,-666666666.0,960.0,193.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0\
18629,32078.0,52083.0,197.0,51.5,183000.0,1225.0,1838.0,1758.0,14.0,2.0,0.0,42.0,60.0,13.0\
18630,31068.0,66500.0,307.0,44.7,204700.0,1244.0,3086.0,2902.0,11.0,0.0,17.0,71.0,144.0,3.0\
18661,29973.0,57386.0,536.0,48.1,147400.0,1148.0,5055.0,4809.0,31.0,0.0,12.0,187.0,130.0,0.0\
17949,33155.0,52981.0,38.0,47.1,35500.0,867.0,209.0,209.0,0.0,0.0,0.0,3.0,0.0,0.0\
17954,21111.0,32413.0,716.0,45.1,57200.0,931.0,4393.0,4150.0,0.0,0.0,16.0,163.0,227.0,0.0\
17970,26620.0,48145.0,527.0,47.7,64700.0,952.0,3167.0,3140.0,1.0,0.0,10.0,23.0,15.0,27.0\
17936,25580.0,56691.0,62.0,37.5,96400.0,1058.0,969.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0\
17944,37033.0,86250.0,18.0,35.2,107700.0,1135.0,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0\
17952,51096.0,39500.0,23.0,50.8,62500.0,743.0,223.0,221.0,0.0,0.0,2.0,0.0,0.0,0.0\
17982,28492.0,48056.0,50.0,55.7,83500.0,1125.0,502.0,490.0,1.0,0.0,11.0,0.0,0.0,0.0\
17983,27217.0,62589.0,199.0,36.7,120200.0,1112.0,1343.0,1313.0,0.0,0.0,0.0,0.0,30.0,0.0\
17946,27648.0,72375.0,0.0,45.2,-666666666.0,-666666666.0,115.0,115.0,0.0,0.0,0.0,33.0,0.0,0.0\
17957,51008.0,103636.0,9.0,43.3,113100.0,1244.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0\
17968,32487.0,67750.0,14.0,37.5,131300.0,950.0,210.0,204.0,0.0,0.0,0.0,0.0,6.0,0.0\
17003,31871.0,75942.0,845.0,38.8,205200.0,1419.0,12565.0,11573.0,218.0,0.0,304.0,725.0,114.0,21.0\
17007,38565.0,85000.0,46.0,43.9,277200.0,1705.0,5888.0,5595.0,17.0,0.0,81.0,32.0,195.0,0.0\
17013,34013.0,59977.0,3723.0,39.5,184400.0,1364.0,36627.0,31247.0,2705.0,63.0,662.0,2152.0,1304.0,46.0\
17018,38580.0,70404.0,322.0,43.1,189900.0,1625.0,4299.0,4227.0,37.0,0.0,5.0,22.0,20.0,0.0\
17023,28707.0,65192.0,394.0,43.3,151700.0,1177.0,3405.0,3221.0,25.0,0.0,0.0,56.0,147.0,5.0\
17026,37670.0,95174.0,49.0,41.2,216300.0,1506.0,3981.0,3928.0,13.0,0.0,9.0,139.0,31.0,0.0\
17037,20792.0,49464.0,130.0,32.7,151500.0,1147.0,862.0,852.0,0.0,0.0,0.0,0.0,10.0,0.0\
17045,32940.0,64537.0,362.0,43.2,187300.0,1378.0,3687.0,3519.0,81.0,2.0,44.0,17.0,38.0,8.0\
17066,24229.0,42863.0,945.0,38.2,85200.0,994.0,5284.0,4906.0,268.0,0.0,0.0,88.0,91.0,10.0\
17070,38311.0,72430.0,1445.0,44.2,183800.0,1459.0,16609.0,14613.0,535.0,0.0,533.0,1107.0,663.0,52.0\
17077,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
17229,30938.0,53875.0,90.0,42.9,152200.0,1233.0,1268.0,1218.0,0.0,0.0,19.0,22.0,22.0,0.0\
17235,25293.0,64404.0,40.0,38.1,141300.0,1143.0,886.0,492.0,268.0,0.0,52.0,0.0,74.0,0.0\
17241,29989.0,60258.0,1115.0,43.8,176900.0,1411.0,11877.0,11596.0,84.0,17.0,20.0,236.0,109.0,20.0\
17264,25549.0,49539.0,242.0,43.0,142600.0,1141.0,2304.0,2299.0,3.0,0.0,0.0,12.0,0.0,3.0\
17270,19780.0,-666666666.0,0.0,15.5,-666666666.0,-666666666.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0\
17306,25390.0,87583.0,43.0,33.3,166100.0,1201.0,337.0,249.0,2.0,0.0,0.0,92.0,13.0,0.0\
17331,32876.0,66536.0,3497.0,42.4,186700.0,1545.0,52219.0,47610.0,1386.0,107.0,574.0,3106.0,1939.0,81.0\
17350,29478.0,60215.0,1183.0,44.4,173400.0,1457.0,12830.0,11962.0,304.0,2.0,21.0,609.0,413.0,0.0\
17362,34559.0,78315.0,717.0,46.9,206400.0,1593.0,13088.0,12405.0,177.0,0.0,162.0,508.0,270.0,9.0\
17363,39935.0,82607.0,465.0,47.2,251000.0,1853.0,8772.0,8476.0,133.0,0.0,65.0,132.0,94.0,16.0\
17368,34076.0,64219.0,719.0,44.9,153000.0,1385.0,6198.0,5880.0,55.0,31.0,15.0,281.0,165.0,5.0\
17402,34217.0,72299.0,3085.0,39.9,199000.0,1648.0,38026.0,31448.0,2765.0,54.0,1047.0,3278.0,2018.0,56.0\
17407,35017.0,99932.0,232.0,41.5,221500.0,2002.0,3070.0,2646.0,126.0,0.0,19.0,89.0,122.0,0.0\
17508,19760.0,48462.0,15.0,32.1,220300.0,1598.0,302.0,187.0,0.0,0.0,98.0,97.0,0.0,0.0\
17527,29553.0,82917.0,300.0,36.3,258000.0,1815.0,5655.0,5345.0,94.0,0.0,18.0,231.0,198.0,66.0\
17529,22436.0,65636.0,472.0,24.8,331900.0,1858.0,5100.0,5056.0,37.0,0.0,0.0,206.0,0.0,0.0\
17560,30520.0,68750.0,305.0,35.7,164900.0,1570.0,5287.0,4973.0,0.0,0.0,25.0,101.0,232.0,0.0\
17578,31543.0,69024.0,329.0,38.6,215800.0,1488.0,7667.0,7479.0,45.0,0.0,101.0,231.0,42.0,0.0\
17581,25429.0,62500.0,60.0,34.0,168200.0,1530.0,824.0,824.0,0.0,0.0,0.0,16.0,0.0,0.0\
17731,64913.0,84750.0,4.0,62.0,403600.0,1944.0,181.0,181.0,0.0,0.0,0.0,1.0,0.0,2.0\
17747,24744.0,60750.0,434.0,28.5,171500.0,1378.0,3494.0,3366.0,17.0,0.0,26.0,60.0,39.0,28.0\
17767,24790.0,33250.0,0.0,39.2,-666666666.0,-666666666.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0\
17777,28410.0,53793.0,490.0,40.5,159700.0,1374.0,7163.0,6929.0,36.0,0.0,37.0,242.0,45.0,15.0\
17778,19865.0,-666666666.0,16.0,34.6,114600.0,1098.0,165.0,165.0,0.0,0.0,0.0,3.0,0.0,0.0\
17824,37392.0,77578.0,117.0,53.5,222400.0,1309.0,3758.0,3623.0,36.0,0.0,35.0,12.0,64.0,4.0\
17881,26062.0,53611.0,122.0,45.5,80400.0,850.0,1375.0,1304.0,0.0,0.0,0.0,8.0,71.0,0.0\
17931,20675.0,70072.0,459.0,40.3,90800.0,985.0,8728.0,6212.0,2001.0,49.0,129.0,631.0,167.0,0.0\
17951,40136.0,125043.0,0.0,26.5,132900.0,1324.0,389.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0\
17963,31714.0,63165.0,549.0,49.2,160000.0,1362.0,9073.0,8814.0,39.0,22.0,52.0,114.0,127.0,0.0\
17979,29994.0,57083.0,0.0,61.4,117900.0,1243.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0\
17356,34624.0,70145.0,1359.0,40.5,184100.0,1584.0,21784.0,20519.0,784.0,0.0,205.0,424.0,242.0,18.0\
17364,28758.0,61481.0,212.0,41.9,166600.0,1524.0,3699.0,3532.0,33.0,0.0,31.0,132.0,93.0,0.0\
17372,28185.0,62119.0,457.0,44.6,221300.0,1619.0,4028.0,3377.0,37.0,12.0,34.0,680.0,66.0,5.0\
17401,19160.0,31497.0,6043.0,30.6,59900.0,790.0,16973.0,8805.0,5127.0,50.0,80.0,6040.0,1181.0,560.0\
17404,31064.0,64692.0,3507.0,37.1,137800.0,1326.0,37280.0,29724.0,4507.0,147.0,473.0,4542.0,1432.0,262.0\
4920,21778.0,31719.0,330.0,52.6,82600.0,903.0,1655.0,1591.0,0.0,0.0,4.0,10.0,60.0,0.0\
4927,30704.0,61224.0,432.0,51.5,135900.0,1025.0,3366.0,3185.0,42.0,51.0,0.0,149.0,57.0,0.0\
4936,29090.0,60938.0,24.0,40.1,200800.0,973.0,205.0,196.0,0.0,0.0,0.0,0.0,9.0,0.0\
4942,21721.0,33900.0,186.0,55.6,132400.0,1066.0,1124.0,1115.0,0.0,0.0,0.0,16.0,5.0,0.0\
4945,28683.0,49063.0,99.0,52.2,130700.0,1196.0,1117.0,1034.0,13.0,22.0,4.0,53.0,44.0,0.0\
4957,30503.0,49201.0,981.0,40.7,153400.0,1061.0,4153.0,3932.0,63.0,0.0,65.0,3.0,91.0,0.0\
4963,33751.0,68583.0,906.0,45.3,161700.0,1332.0,7311.0,6976.0,6.0,9.0,22.0,77.0,298.0,0.0\
4543,30704.0,48241.0,331.0,41.6,270100.0,1392.0,2288.0,2122.0,50.0,7.0,17.0,43.0,81.0,7.0\
4579,34842.0,63597.0,575.0,50.8,172900.0,1487.0,3145.0,3086.0,1.0,0.0,48.0,8.0,10.0,0.0\
4642,58754.0,88750.0,8.0,65.0,366700.0,981.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0\
4652,32005.0,40977.0,287.0,61.4,129900.0,934.0,1584.0,1532.0,17.0,9.0,5.0,33.0,19.0,0.0\
4654,24852.0,42019.0,683.0,42.2,121400.0,1204.0,3359.0,3135.0,32.0,70.0,25.0,111.0,65.0,6.0\
4660,58002.0,80000.0,29.0,55.7,417900.0,1650.0,1054.0,1023.0,9.0,0.0,3.0,0.0,0.0,11.0\
4669,50060.0,51094.0,15.0,66.4,121900.0,614.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0\
4758,22561.0,51302.0,137.0,34.5,94300.0,840.0,1246.0,1228.0,1.0,5.0,1.0,0.0,11.0,0.0\
4765,22494.0,35625.0,332.0,53.6,84600.0,817.0,1026.0,978.0,0.0,47.0,0.0,0.0,1.0,15.0\
4848,44743.0,61875.0,76.0,60.3,240300.0,1661.0,625.0,621.0,1.0,0.0,3.0,0.0,0.0,3.0\
4849,37550.0,65828.0,267.0,50.9,267600.0,1441.0,3714.0,3602.0,0.0,3.0,51.0,63.0,58.0,0.0\
4911,23217.0,37059.0,629.0,46.2,79400.0,789.0,1873.0,1839.0,0.0,12.0,0.0,0.0,22.0,0.0\
4947,46647.0,66838.0,164.0,55.8,206500.0,1181.0,1601.0,1582.0,1.0,0.0,6.0,0.0,12.0,0.0\
4961,27892.0,37100.0,104.0,55.6,93500.0,967.0,791.0,712.0,0.0,27.0,38.0,1.0,11.0,0.0\
4779,32799.0,49583.0,16.0,69.0,203100.0,905.0,301.0,297.0,0.0,0.0,0.0,8.0,4.0,0.0\
73032,35386.0,50625.0,35.0,43.4,-666666666.0,833.0,216.0,137.0,12.0,53.0,0.0,0.0,14.0,0.0\
73040,31813.0,48587.0,179.0,45.9,86200.0,1043.0,1456.0,1159.0,34.0,100.0,0.0,117.0,140.0,0.0\
73057,24953.0,51486.0,323.0,41.5,126600.0,943.0,2518.0,2096.0,16.0,194.0,2.0,77.0,195.0,0.0\
73622,20592.0,41250.0,24.0,34.5,68100.0,840.0,323.0,259.0,0.0,0.0,0.0,53.0,64.0,0.0\
73626,24485.0,60066.0,169.0,37.3,127300.0,1359.0,1047.0,939.0,10.0,13.0,0.0,150.0,85.0,0.0\
73638,58573.0,37083.0,33.0,68.3,280300.0,-666666666.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0\
73642,43414.0,40625.0,16.0,63.0,-666666666.0,1406.0,96.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0\
73660,21349.0,36058.0,69.0,45.6,82900.0,-666666666.0,295.0,270.0,0.0,0.0,0.0,16.0,25.0,2.0\
73661,33785.0,58158.0,42.0,43.4,83900.0,1265.0,535.0,509.0,0.0,13.0,0.0,6.0,13.0,0.0\
73663,22509.0,46094.0,204.0,31.3,116700.0,1043.0,1606.0,1285.0,0.0,174.0,0.0,174.0,147.0,0.0\
73673,29312.0,46000.0,30.0,47.7,35700.0,950.0,404.0,368.0,0.0,0.0,0.0,58.0,31.0,0.0\
73728,26744.0,62260.0,336.0,37.7,90000.0,1032.0,2082.0,1856.0,11.0,13.0,17.0,176.0,94.0,0.0\
73735,37845.0,82054.0,78.0,42.0,64700.0,954.0,637.0,533.0,0.0,7.0,0.0,113.0,30.0,0.0\
73743,36475.0,70625.0,0.0,46.5,77500.0,1625.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0\
73746,8771.0,-666666666.0,8.0,26.5,-666666666.0,-666666666.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0\
73750,36183.0,68182.0,684.0,35.8,151900.0,1241.0,7309.0,6160.0,138.0,39.0,280.0,1093.0,285.0,0.0\
73507,30570.0,51182.0,3945.0,37.4,124100.0,1155.0,21069.0,13315.0,2888.0,1104.0,492.0,2318.0,2650.0,64.0\
73528,21338.0,56806.0,96.0,33.3,107800.0,1010.0,568.0,445.0,0.0,41.0,3.0,38.0,71.0,0.0\
73532,27524.0,61339.0,23.0,37.6,113200.0,1144.0,511.0,434.0,11.0,16.0,0.0,50.0,29.0,0.0\
73533,26471.0,51514.0,3868.0,39.6,122800.0,1132.0,27185.0,21631.0,764.0,1382.0,189.0,2901.0,1532.0,5.0\
73543,27455.0,67321.0,331.0,40.8,103300.0,1106.0,2101.0,1570.0,55.0,136.0,20.0,213.0,229.0,0.0\
73567,26128.0,48917.0,84.0,45.1,100000.0,990.0,719.0,582.0,0.0,44.0,7.0,28.0,82.0,0.0\
73570,21398.0,40139.0,146.0,45.5,65200.0,934.0,949.0,682.0,33.0,9.0,0.0,234.0,97.0,14.0\
73573,30460.0,46534.0,485.0,43.5,69700.0,796.0,2639.0,2248.0,48.0,126.0,0.0,214.0,207.0,109.0\
73627,22167.0,35795.0,50.0,51.0,-666666666.0,850.0,479.0,410.0,0.0,3.0,0.0,49.0,24.0,0.0\
73644,25830.0,50704.0,2691.0,33.5,155900.0,1303.0,14097.0,12295.0,305.0,458.0,28.0,2247.0,439.0,91.0\
73659,42038.0,66250.0,27.0,54.4,151900.0,-666666666.0,138.0,129.0,0.0,9.0,0.0,16.0,0.0,0.0\
73729,25452.0,55435.0,127.0,43.0,85900.0,1047.0,624.0,588.0,0.0,9.0,0.0,16.0,24.0,0.0\
73731,41850.0,52321.0,14.0,61.4,68300.0,650.0,111.0,101.0,0.0,8.0,0.0,3.0,2.0,0.0\
73737,26950.0,55000.0,471.0,39.9,113100.0,1154.0,3656.0,3151.0,19.0,137.0,22.0,311.0,289.0,0.0\
73757,47923.0,130455.0,0.0,49.4,131800.0,-666666666.0,175.0,175.0,0.0,0.0,0.0,12.0,0.0,0.0\
73758,23658.0,50625.0,3.0,50.4,-666666666.0,-666666666.0,135.0,123.0,0.0,1.0,5.0,4.0,6.0,0.0\
73801,28559.0,53947.0,2194.0,35.7,139600.0,1251.0,15285.0,13477.0,93.0,320.0,24.0,2413.0,661.0,0.0\
73838,40766.0,62083.0,20.0,48.7,160200.0,1225.0,348.0,290.0,0.0,8.0,0.0,6.0,38.0,0.0\
73842,27872.0,49643.0,54.0,40.2,156800.0,844.0,606.0,590.0,0.0,4.0,2.0,16.0,4.0,0.0\
73937,22739.0,44000.0,20.0,44.3,-666666666.0,1063.0,188.0,182.0,0.0,0.0,0.0,24.0,3.0,0.0\
74105,51950.0,57072.0,3852.0,42.3,251600.0,1587.0,25857.0,19624.0,2119.0,981.0,364.0,1599.0,2498.0,144.0\
74110,14542.0,32487.0,5148.0,30.9,56400.0,795.0,14882.0,5852.0,3658.0,821.0,63.0,5342.0,1678.0,66.0\
74131,36442.0,54000.0,214.0,53.3,163800.0,1417.0,2577.0,1992.0,8.0,354.0,27.0,122.0,182.0,0.0\
74134,28821.0,59416.0,2169.0,34.8,131600.0,1239.0,17681.0,11026.0,1811.0,1025.0,664.0,4026.0,1362.0,25.0\
74331,28919.0,46512.0,1243.0,52.7,137900.0,1150.0,7456.0,5516.0,0.0,1464.0,47.0,153.0,403.0,0.0\
74349,15804.0,28500.0,71.0,36.5,75400.0,880.0,287.0,208.0,0.0,71.0,0.0,1.0,8.0,0.0\
74369,22689.0,45170.0,271.0,45.2,101800.0,1088.0,1958.0,1512.0,7.0,307.0,0.0,44.0,132.0,0.0\
74447,23626.0,36700.0,2958.0,38.7,77300.0,872.0,16101.0,8995.0,2404.0,2749.0,116.0,535.0,1795.0,48.0\
74720,22987.0,38500.0,106.0,41.0,67200.0,912.0,490.0,353.0,20.0,62.0,0.0,9.0,55.0,0.0\
74750,18933.0,33631.0,60.0,45.0,77300.0,650.0,282.0,203.0,1.0,42.0,0.0,5.0,36.0,0.0\
74756,30123.0,50139.0,152.0,47.9,157900.0,1250.0,816.0,599.0,18.0,115.0,0.0,9.0,82.0,0.0\
74006,37017.0,65143.0,2599.0,41.0,151200.0,1239.0,26660.0,21136.0,443.0,2086.0,982.0,1502.0,1548.0,1.0\
74010,24539.0,44003.0,2052.0,39.0,124100.0,1076.0,10537.0,7893.0,511.0,1251.0,86.0,266.0,734.0,6.0\
74014,34342.0,83623.0,2514.0,37.3,182900.0,1428.0,42275.0,31410.0,1702.0,2946.0,1270.0,4106.0,3891.0,25.0\
74016,22818.0,51607.0,1002.0,38.5,99300.0,1051.0,5779.0,3779.0,5.0,1188.0,29.0,135.0,740.0,0.0\
74038,23227.0,55329.0,327.0,44.5,108100.0,1042.0,2317.0,1834.0,0.0,259.0,0.0,21.0,224.0,8.0\
74055,36262.0,74930.0,2815.0,36.1,198600.0,1492.0,46806.0,36392.0,1799.0,2897.0,1244.0,2636.0,3251.0,0.0\
74060,19909.0,40536.0,62.0,40.3,61300.0,819.0,408.0,320.0,0.0,28.0,0.0,3.0,41.0,0.0\
74068,,-666666666.0,31.0,40.8,-666666666.0,-666666666.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0\
74072,28656.0,48438.0,144.0,43.3,112300.0,1169.0,1807.0,1325.0,64.0,221.0,0.0,44.0,188.0,0.0\
74563,27628.0,39612.0,286.0,40.4,76500.0,800.0,2065.0,1304.0,21.0,474.0,0.0,98.0,257.0,3.0\
74741,27269.0,72188.0,163.0,44.9,117700.0,1074.0,1236.0,962.0,36.0,159.0,0.0,16.0,72.0,0.0\
74745,20200.0,32958.0,2492.0,34.8,80600.0,821.0,9512.0,5266.0,1357.0,1196.0,151.0,640.0,1071.0,19.0\
74759,23032.0,41204.0,231.0,38.4,88600.0,799.0,1411.0,921.0,44.0,352.0,6.0,28.0,85.0,0.0\
74824,22357.0,54038.0,201.0,32.2,130200.0,978.0,1617.0,1480.0,2.0,67.0,0.0,62.0,45.0,0.0\
74827,20086.0,40313.0,40.0,44.7,137500.0,1055.0,351.0,280.0,6.0,32.0,0.0,14.0,33.0,0.0\
74839,16472.0,35625.0,341.0,43.3,55400.0,591.0,892.0,554.0,14.0,262.0,0.0,36.0,62.0,0.0\
74854,21977.0,50521.0,297.0,36.8,64000.0,890.0,1894.0,1368.0,0.0,381.0,0.0,49.0,137.0,0.0\
74859,21228.0,39225.0,1706.0,39.6,88100.0,919.0,6217.0,4213.0,127.0,1088.0,0.0,273.0,744.0,0.0\
74872,23309.0,45083.0,585.0,32.0,109400.0,1073.0,3303.0,2447.0,12.0,408.0,0.0,95.0,423.0,0.0\
74881,24056.0,48125.0,895.0,40.0,92100.0,1105.0,5358.0,4676.0,88.0,308.0,0.0,239.0,259.0,0.0\
74883,28410.0,34938.0,588.0,42.4,68500.0,952.0,2323.0,1123.0,74.0,871.0,0.0,65.0,208.0,0.0\
74931,23724.0,44732.0,284.0,45.5,88200.0,791.0,1296.0,466.0,0.0,686.0,2.0,64.0,134.0,0.0\
74963,23901.0,47917.0,84.0,38.6,76400.0,943.0,572.0,363.0,0.0,163.0,0.0,0.0,46.0,0.0\
74084,22165.0,40147.0,27.0,43.9,66800.0,860.0,439.0,321.0,0.0,51.0,0.0,14.0,67.0,0.0\
74103,33066.0,67625.0,137.0,32.6,-666666666.0,-666666666.0,2092.0,1388.0,481.0,126.0,7.0,259.0,90.0,0.0\
74120,47709.0,59505.0,587.0,34.7,293300.0,2076.0,4816.0,3725.0,188.0,255.0,77.0,493.0,429.0,13.0\
74127,22596.0,41433.0,3513.0,41.1,86400.0,982.0,15858.0,8373.0,4526.0,1058.0,41.0,1103.0,1542.0,42.0\
77538,33179.0,57375.0,71.0,43.6,157400.0,2058.0,808.0,652.0,132.0,3.0,0.0,74.0,4.0,0.0\
77546,45849.0,105406.0,2128.0,38.1,265000.0,1987.0,53148.0,42664.0,2550.0,90.0,4717.0,8863.0,2416.0,139.0\
77563,36017.0,69699.0,1568.0,40.8,164900.0,1544.0,11129.0,8365.0,2013.0,0.0,17.0,2831.0,594.0,11.0\
77581,39187.0,95273.0,2669.0,35.4,244800.0,2024.0,50737.0,35541.0,5863.0,252.0,3783.0,14394.0,4090.0,383.0\
77583,27057.0,89406.0,2961.0,36.6,207400.0,1981.0,41305.0,22629.0,10798.0,150.0,1969.0,16656.0,2113.0,67.0\
77587,17709.0,45354.0,3770.0,28.6,109100.0,1391.0,17162.0,11895.0,177.0,182.0,25.0,15992.0,2436.0,5.0\
77616,35486.0,46620.0,0.0,53.2,200000.0,-666666666.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0\
77624,31500.0,66500.0,80.0,61.5,-666666666.0,961.0,793.0,683.0,0.0,0.0,0.0,66.0,88.0,0.0\
77640,23315.0,41317.0,3911.0,37.4,65700.0,1222.0,16549.0,5426.0,9832.0,19.0,357.0,2473.0,485.0,106.0\
77662,28608.0,60654.0,3067.0,39.0,95800.0,1205.0,27587.0,26819.0,12.0,21.0,167.0,2421.0,429.0,7.0\
77665,27656.0,59875.0,653.0,40.4,145800.0,1284.0,5857.0,5401.0,72.0,10.0,11.0,492.0,246.0,12.0\
77702,31370.0,66719.0,422.0,37.1,105100.0,1300.0,3334.0,1694.0,932.0,23.0,3.0,1272.0,260.0,0.0\
77705,17939.0,42466.0,5392.0,36.4,90500.0,1380.0,40224.0,18393.0,18776.0,262.0,944.0,7603.0,734.0,121.0\
77706,44697.0,62500.0,2381.0,40.0,183800.0,1776.0,29707.0,20920.0,6494.0,11.0,1383.0,2841.0,856.0,5.0\
77802,33603.0,56655.0,2958.0,37.4,181500.0,1412.0,25257.0,20731.0,2319.0,22.0,536.0,5634.0,1052.0,38.0\
77836,31065.0,62357.0,1123.0,41.8,155600.0,1463.0,12516.0,10036.0,1521.0,49.0,8.0,2877.0,650.0,28.0\
77856,30594.0,61429.0,288.0,37.7,182900.0,1591.0,5492.0,4825.0,395.0,24.0,53.0,754.0,186.0,0.0\
77879,34713.0,60000.0,857.0,44.5,96000.0,1138.0,5357.0,4023.0,901.0,0.0,0.0,865.0,150.0,0.0\
77961,62922.0,-666666666.0,0.0,44.8,-666666666.0,-666666666.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0\
77962,26242.0,60000.0,420.0,36.3,121400.0,1069.0,3309.0,2846.0,67.0,0.0,26.0,1533.0,152.0,26.0\
21672,35311.0,61042.0,5.0,59.4,-666666666.0,1292.0,149.0,137.0,0.0,0.0,5.0,0.0,7.0,0.0\
21811,41230.0,72150.0,1788.0,53.6,269800.0,1590.0,24356.0,20691.0,2221.0,9.0,466.0,800.0,754.0,45.0\
21849,31661.0,52314.0,424.0,37.0,202500.0,1257.0,3659.0,3121.0,261.0,0.0,16.0,33.0,261.0,0.0\
21851,24377.0,38958.0,1292.0,44.9,142500.0,1179.0,7237.0,4529.0,2414.0,9.0,66.0,120.0,219.0,84.0\
21862,76602.0,-666666666.0,0.0,22.4,-666666666.0,-666666666.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0\
21875,29334.0,62543.0,1248.0,40.1,166400.0,1343.0,7084.0,4853.0,1242.0,14.0,298.0,739.0,402.0,30.0\
21904,38784.0,92765.0,405.0,44.0,258600.0,1684.0,6484.0,5861.0,413.0,0.0,0.0,320.0,162.0,23.0\
